lakeid,year4,sampledate,gearid,spname,length,weight
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,41,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,42,0.7
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,42,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,42,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,43,0.8
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,43,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,43,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,43,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,43,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,43,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,43,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,43,NA
TR,2005,7/18/2005,BSEINE,YELLOWPERCH,44,0.7
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,44,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,44,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,44,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,44,NA
TR,2005,7/18/2005,BSEINE,YELLOWPERCH,45,0.6
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,45,0.7
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,45,0.7
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,BSEINE,YELLOWPERCH,45,NA
TR,2005,7/19/2005,ELFISH,YELLOWPERCH,45,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,45,NA
TR,2005,7/18/2005,BSEINE,YELLOWPERCH,46,0.6
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,46,0.6
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,46,0.95
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,46,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,46,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,46,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,46,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,46,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,46,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,46,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,47,NA
TR,2005,7/19/2005,BSEINE,YELLOWPERCH,47,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,47,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,47,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,47,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,47,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,48,1.1
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,48,1.2
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,48,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,48,NA
TR,2005,7/19/2005,ELFISH,YELLOWPERCH,48,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,49,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,49,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,49,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,50,1.4
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,50,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,50,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,50,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,50,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,50,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,50,NA
TR,2005,7/19/2005,FYKNET,YELLOWPERCH,51,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,51,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,51,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,51,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,51,NA
TR,2005,7/17/2005,BSEINE,YELLOWPERCH,52,1.5
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,53,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,53,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,54,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,55,1.8
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,58,1.8
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,67,2.5
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,72,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,73,3.6
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,74,3.5
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,75,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,76,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,77,4
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,77,5
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,77,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,77,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,77,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,78,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,78,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,78,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,78,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,78,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,79,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,79,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,79,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,5
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,80,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,81,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,81,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,81,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,81,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,81,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,81,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,82,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,82,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,82,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,82,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,82,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,82,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,82,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,82,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,82,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,82,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,83,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,83,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,83,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,83,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,83,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,83,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,83,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,84,5
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,84,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,84,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,84,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,84,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,84,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,84,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,85,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,85,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,85,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,85,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,85,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,85,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,85,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,85,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,86,6
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,86,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,86,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,86,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,87,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,87,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,87,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,87,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,87,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,87,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,87,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,87,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,88,6
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,88,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,88,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,88,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,88,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,89,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,89,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,89,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,90,7
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,90,7
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,90,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,90,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,90,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,90,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,90,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,90,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,90,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,90,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,92,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,92,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,94,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,95,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,96,9
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,97,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,97,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,98,NA
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,98,NA
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,99,10
TR,2005,7/18/2005,FYKNET,YELLOWPERCH,100,9
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,109,13
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,120,21
TR,2005,7/17/2005,FYKNET,YELLOWPERCH,144,36
TR,2005,7/18/2005,TRAMML,YELLOWPERCH,192,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,38,0.5
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,39,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,40,0.3
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,40,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,40,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,41,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,41,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,41,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,41,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,41,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,42,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,42,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,42,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,43,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,43,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,43,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,43,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,43,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,43,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,43,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,43,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,43,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,43,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,0.7
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,0.8
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,44,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,44,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,44,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,44,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,44,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,0.6
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,45,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,45,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,45,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,45,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,45,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,45,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,45,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,45,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,45,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,45,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,45,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,45,NA
TR,2006,7/20/2006,FYKNET,YELLOWPERCH,45,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,0.7
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,46,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,46,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,46,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,46,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,46,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,46,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,46,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,46,NA
TR,2006,7/21/2006,FYKNET,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,46,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,47,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,47,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,47,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,47,NA
TR,2006,7/23/2006,ELFISH,YELLOWPERCH,47,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/21/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/22/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,47,NA
TR,2006,7/20/2006,BSEINE,YELLOWPERCH,47,NA
