lakeid,year4,sampledate,gearid,spname,length,weight,sex
TR,2001,7/23/2001,VGN032,CISCO,179,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,179,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,179,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,179,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,180,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,180,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,180,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,180,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,180,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,180,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,181,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,181,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,181,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,181,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,181,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,182,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,183,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,183,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,183,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,183,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,183,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,183,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,184,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,184,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,185,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,185,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,185,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,186,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,187,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,187,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,188,NA,NA
TR,2001,7/24/2001,VGN032,CISCO,188,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,189,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,190,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,192,NA,NA
TR,2001,7/23/2001,VGN032,CISCO,215,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,124,14.5,NA
TR,2002,7/23/2002,VGN025,CISCO,129,15,NA
TR,2002,7/23/2002,VGN025,CISCO,128,16,NA
TR,2002,7/22/2002,VGN025,CISCO,130,16,NA
TR,2002,7/22/2002,VGN025,CISCO,130,16,NA
TR,2002,7/23/2002,VGN025,CISCO,134,17,NA
TR,2002,7/23/2002,VGN025,CISCO,135,17,NA
TR,2002,7/22/2002,VGN025,CISCO,132,17.5,NA
TR,2002,7/23/2002,VGN025,CISCO,132,18,NA
TR,2002,7/23/2002,VGN025,CISCO,136,18,NA
TR,2002,7/22/2002,VGN025,CISCO,135,18.5,NA
TR,2002,7/22/2002,VGN025,CISCO,136,18.5,NA
TR,2002,7/23/2002,VGN025,CISCO,137,19,NA
TR,2002,7/22/2002,VGN025,CISCO,139,21,NA
TR,2002,7/22/2002,VGN025,CISCO,141,21,NA
TR,2002,7/22/2002,VGN025,CISCO,144,22.5,NA
TR,2002,7/22/2002,VGN025,CISCO,146,23,NA
TR,2002,7/23/2002,VGN025,CISCO,147,23,NA
TR,2002,7/22/2002,VGN025,CISCO,151,24.25,NA
TR,2002,7/22/2002,VGN025,CISCO,146,24.5,NA
TR,2002,7/23/2002,VGN025,CISCO,152,26,NA
TR,2002,7/22/2002,VGN032,CISCO,167,41,NA
TR,2002,7/22/2002,VGN032,CISCO,175,42,NA
TR,2002,7/22/2002,VGN032,CISCO,178,43,NA
TR,2002,7/22/2002,VGN032,CISCO,180,44,NA
TR,2002,7/22/2002,VGN032,CISCO,185,46,NA
TR,2002,7/22/2002,VGN032,CISCO,175,48,NA
TR,2002,7/22/2002,VGN032,CISCO,190,48,NA
TR,2002,7/22/2002,VGN032,CISCO,190,49,NA
TR,2002,7/22/2002,VGN032,CISCO,182,51,NA
TR,2002,7/22/2002,VGN032,CISCO,199,53,NA
TR,2002,7/22/2002,VGN032,CISCO,186,54,NA
TR,2002,7/22/2002,VGN032,CISCO,193,54,NA
TR,2002,7/22/2002,VGN032,CISCO,194,57,NA
TR,2002,7/22/2002,VGN032,CISCO,199,61,NA
TR,2002,7/22/2002,VGN032,CISCO,204,63,NA
TR,2002,7/22/2002,VGN032,CISCO,205,65,NA
TR,2002,7/22/2002,VGN051,CISCO,260,145,NA
TR,2002,7/22/2002,VGN025,CISCO,128,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,130,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,130,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,130,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,131,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,131,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,131,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,131,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,131,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,131,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,131,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,132,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,132,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,132,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,132,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,132,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,132,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,132,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,132,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,132,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,132,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,133,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,133,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,133,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,133,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,133,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,133,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,133,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,134,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,135,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,136,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,137,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,138,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,139,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,140,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,141,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,142,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,143,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,144,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,145,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,146,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,146,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,146,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,146,NA,NA
TR,2002,7/23/2002,VGN025,CISCO,146,NA,NA
TR,2002,7/22/2002,VGN025,CISCO,148,NA,NA
TR,2002,7/23/2002,VGN032,CISCO,175,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,176,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,178,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,178,NA,NA
TR,2002,7/23/2002,VGN032,CISCO,178,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,179,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,179,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,179,NA,NA
TR,2002,7/23/2002,VGN032,CISCO,179,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,180,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,180,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,181,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,181,NA,NA
TR,2002,7/23/2002,VGN032,CISCO,181,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,182,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,182,NA,NA
TR,2002,7/23/2002,VGN032,CISCO,182,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,183,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,183,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,183,NA,NA
TR,2002,7/23/2002,VGN032,CISCO,183,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,184,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,184,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,184,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,184,NA,NA
TR,2002,7/23/2002,VGN032,CISCO,184,NA,NA
TR,2002,7/23/2002,VGN032,CISCO,184,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,185,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,185,NA,NA
TR,2002,7/23/2002,VGN032,CISCO,185,NA,NA
TR,2002,7/22/2002,VGN032,CISCO,186,NA,NA
